x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.3433894,0.92552674,-4.5168505e-07,0.3567461,0.81953734,0.0014524215,0.39152884,0.7136001,-0.0042980392,0.41563553,0.634195,-0.011075195,0.4191811,0.573136,-0.01480798,0.45450434,0.70634633,-0.012614581,0.52350724,0.73568267,-0.021434948,0.49958807,0.7639118,-0.026243018,0.46820801,0.7645945,-0.029813373,0.47256383,0.76419246,-0.020744028,0.5250327,0.7938793,-0.01743945,0.5003821,0.81621206,-0.01340424,0.4708203,0.81858605,-0.014827931,0.4839691,0.8300391,-0.028136954,0.5124804,0.85390604,-0.02156365,0.49015385,0.869758,-0.0113906395,0.4632387,0.8713075,-0.009806859,0.4903455,0.8939892,-0.035950173,0.500982,0.90786064,-0.028757323,0.47592542,0.9185534,-0.017812576,0.4531689,0.9186786,-0.011910929,thumbs_up
0.34518012,0.9264927,-4.683816e-07,0.36156988,0.82101417,0.002063131,0.39921078,0.71633255,-0.0032206343,0.42466247,0.6383022,-0.009673791,0.4294875,0.57769424,-0.013173374,0.46223184,0.71210533,-0.0116798105,0.5312454,0.7422981,-0.020027861,0.5064357,0.7685465,-0.024784258,0.47485512,0.767562,-0.028308494,0.47891536,0.77157104,-0.019857684,0.5305034,0.8017713,-0.01562776,0.50519735,0.8222909,-0.011355438,0.47549972,0.82289636,-0.013020424,0.48884434,0.83840525,-0.027238898,0.51776296,0.8610927,-0.019746969,0.49485514,0.8752593,-0.009026026,0.46745744,0.8750891,-0.007433753,0.49376303,0.90239877,-0.03496538,0.5062505,0.91317296,-0.026638685,0.48047888,0.92190653,-0.014765661,0.4568116,0.9202273,-0.008529782,thumbs_up
0.34980923,0.9278383,-4.5892182e-07,0.3675993,0.8225627,0.0020268105,0.4068076,0.71841174,-0.0033417523,0.43274707,0.64030975,-0.0098240515,0.43775383,0.57964104,-0.013412171,0.47020915,0.7178564,-0.012257035,0.5384199,0.7478651,-0.020346964,0.512517,0.7719446,-0.024809634,0.4815029,0.77030474,-0.028250052,0.48551446,0.77871823,-0.020255854,0.53734136,0.8068178,-0.015608594,0.5114129,0.82505953,-0.010735032,0.4823767,0.82585984,-0.012041885,0.49387372,0.8461014,-0.027428087,0.522232,0.8662496,-0.019235346,0.49848998,0.879415,-0.007731474,0.47154552,0.87969416,-0.0058628325,0.4974206,0.91036063,-0.03504202,0.50966513,0.91956246,-0.026461072,0.48375902,0.9281766,-0.014305301,0.46117178,0.9272913,-0.007994105,thumbs_up
0.35204005,0.9304867,-4.5636747e-07,0.37014538,0.8243726,0.0027800335,0.41004813,0.72173333,-0.00272722,0.43762508,0.6438925,-0.009387968,0.44470394,0.5826227,-0.013151919,0.47593415,0.721738,-0.01253127,0.54275763,0.7525595,-0.020001145,0.5170175,0.7774161,-0.023821196,0.4857372,0.77498305,-0.026928505,0.49118906,0.7843147,-0.021138689,0.54309857,0.81213987,-0.015335067,0.51748776,0.83148664,-0.009432914,0.48828048,0.83206755,-0.010401812,0.49860057,0.85318726,-0.028782029,0.5288479,0.87318027,-0.019903678,0.50438946,0.88775957,-0.0073102624,0.4765573,0.8878371,-0.0051083765,0.5005334,0.91892093,-0.036809854,0.51461214,0.92986035,-0.02807549,0.48774472,0.9387388,-0.015258295,0.46412635,0.9370671,-0.008617633,thumbs_up
0.35592505,0.92830735,-4.381397e-07,0.37426716,0.8230336,0.0035364488,0.41435495,0.7221576,-0.0019979116,0.44213244,0.6441059,-0.008890683,0.44949383,0.5829985,-0.013036616,0.48052263,0.72348374,-0.011832096,0.547373,0.75489575,-0.018206099,0.5217148,0.7798048,-0.021162907,0.49113753,0.7776417,-0.02373885,0.49530295,0.7863909,-0.020375442,0.5469649,0.8147132,-0.013049896,0.5214745,0.8342723,-0.0061737197,0.4923693,0.83519006,-0.0069137993,0.50189775,0.8554855,-0.027869873,0.5328297,0.87563956,-0.017777387,0.5083593,0.8903083,-0.0043691946,0.48031712,0.89075243,-0.0020739604,0.5034551,0.92104334,-0.03569099,0.51928943,0.93173134,-0.025855875,0.49193034,0.940363,-0.012270225,0.46792808,0.93880165,-0.0054476643,thumbs_up
0.35806817,0.9287641,-4.421313e-07,0.3776315,0.8247027,0.0020507788,0.41807503,0.7237704,-0.004336103,0.44611517,0.64643633,-0.011897953,0.45474392,0.58502555,-0.016509835,0.48496735,0.7256665,-0.013014741,0.5517095,0.758568,-0.02101712,0.5251075,0.78383917,-0.025127918,0.49325413,0.78035814,-0.028430305,0.49914575,0.7891057,-0.021558955,0.55086,0.81835276,-0.016653134,0.5244019,0.8382987,-0.011053507,0.49415046,0.8377628,-0.0122872945,0.5053366,0.8584181,-0.029272432,0.5381006,0.87948525,-0.021673689,0.51273596,0.89491594,-0.008770266,0.4837483,0.894219,-0.0062646708,0.50631034,0.92463464,-0.03736534,0.5230557,0.93687475,-0.030121632,0.49566755,0.9457296,-0.01740467,0.471272,0.94325745,-0.010669772,thumbs_up
0.3601858,0.9290363,-4.4134148e-07,0.38027453,0.8244848,0.002592917,0.42118704,0.7254353,-0.0038197585,0.45004338,0.648761,-0.0114853,0.45919356,0.5869477,-0.016190615,0.48901066,0.7275194,-0.012135319,0.5557336,0.7607039,-0.019482825,0.528984,0.7855123,-0.023163151,0.4973146,0.78163964,-0.026240423,0.50285155,0.7911215,-0.020874513,0.5545971,0.8216591,-0.015265075,0.5274811,0.8416518,-0.0092720995,0.49726745,0.8405197,-0.010378418,0.50821996,0.8607765,-0.02873689,0.542243,0.8828334,-0.020535594,0.51618457,0.89790344,-0.0072386977,0.48709238,0.8963071,-0.004696715,0.50846756,0.9274531,-0.03692439,0.5251099,0.94061106,-0.029119324,0.4966337,0.9484638,-0.016103346,0.47205466,0.9445565,-0.0093286745,thumbs_up
0.35904735,0.929315,-4.5234427e-07,0.3813798,0.8249744,0.0025278118,0.42428637,0.7263058,-0.0041697132,0.45518616,0.65057784,-0.012096926,0.466056,0.58828044,-0.016921278,0.49197254,0.7279974,-0.013713863,0.5596441,0.7619575,-0.021423394,0.53287727,0.7876717,-0.024989445,0.5002606,0.7827885,-0.028060528,0.50534195,0.7913279,-0.022995366,0.55851215,0.82574934,-0.018549869,0.5306654,0.8461757,-0.012987353,0.4989563,0.8422449,-0.014195873,0.5101276,0.8618725,-0.031240284,0.54547215,0.8874685,-0.023774846,0.5187786,0.90276355,-0.010262992,0.48890656,0.8988853,-0.0075267316,0.509749,0.93028253,-0.03981143,0.52809316,0.9466123,-0.03278486,0.4987535,0.95344675,-0.019637145,0.47304693,0.9467795,-0.012604985,thumbs_up
0.35946518,0.93180305,-4.619041e-07,0.38203144,0.825121,0.0045370786,0.426423,0.727676,-0.00047774956,0.45943502,0.65258336,-0.0067343125,0.47148675,0.5912069,-0.010121473,0.49348685,0.72812337,-0.0124289505,0.56110847,0.7619077,-0.016857553,0.534288,0.7885545,-0.017959012,0.50206816,0.7844086,-0.019515425,0.50748885,0.79433256,-0.021310711,0.56032676,0.82664824,-0.013372403,0.5322855,0.8469643,-0.006202589,0.5002294,0.8436741,-0.0068072155,0.51229495,0.8667282,-0.028651554,0.54711676,0.8892801,-0.017763644,0.5205153,0.9039429,-0.0034584226,0.4902984,0.9006703,-0.0009356025,0.511719,0.9346659,-0.036100604,0.52910423,0.94754815,-0.025770916,0.4997035,0.9542157,-0.011429332,0.47407672,0.9486721,-0.004172399,thumbs_up
0.3607285,0.93334204,-4.600086e-07,0.38348725,0.8268175,0.004341481,0.42863768,0.72889477,-0.0009763628,0.46132618,0.6536181,-0.007577612,0.4735122,0.5921209,-0.011436152,0.49656585,0.7308198,-0.013116495,0.56351864,0.7646583,-0.017953709,0.5364006,0.7907024,-0.019612888,0.50440115,0.78629965,-0.021551175,0.5092954,0.7972307,-0.022255462,0.5622315,0.83036935,-0.014193482,0.5342047,0.84997433,-0.006911457,0.50267076,0.8466844,-0.0076206173,0.51286197,0.8700608,-0.029917963,0.54812366,0.8932098,-0.019015593,0.5214746,0.9070187,-0.0044609816,0.4916339,0.9035734,-0.001878299,0.51134706,0.93835276,-0.0377087,0.53047186,0.95040464,-0.026965752,0.5012182,0.9569587,-0.011959235,0.47586766,0.95217335,-0.004404462,thumbs_up
0.3611058,0.9313666,-4.563203e-07,0.38526037,0.8260584,0.002624829,0.4302182,0.7291149,-0.0036877198,0.46276224,0.65376896,-0.011000381,0.475239,0.5919852,-0.015449945,0.49926174,0.7324575,-0.015521752,0.565994,0.76743,-0.021510163,0.539081,0.7937066,-0.023663944,0.50674826,0.78827536,-0.025853336,0.5112246,0.79975945,-0.024257572,0.56367207,0.8352279,-0.01739549,0.5355996,0.85465616,-0.010543651,0.50373656,0.84975183,-0.011537058,0.5139875,0.87304103,-0.031629577,0.5491181,0.8986095,-0.022130756,0.5222768,0.91211975,-0.0076462505,0.4921252,0.90740705,-0.004899592,0.5114831,0.9413596,-0.03924566,0.5304885,0.95545274,-0.029911647,0.501017,0.96128833,-0.015168316,0.47532505,0.95510006,-0.0075598327,thumbs_up
0.36106348,0.93273956,-4.629546e-07,0.3853359,0.82662773,0.0032739153,0.430941,0.72972524,-0.0028066311,0.46404842,0.6541185,-0.009953272,0.47644886,0.5922343,-0.014166664,0.5008305,0.73480535,-0.0142777525,0.56603694,0.7704831,-0.019052446,0.5386009,0.7964851,-0.02076237,0.50741524,0.79109627,-0.022939507,0.51225054,0.8017357,-0.023008732,0.5622438,0.8388923,-0.014879101,0.5341069,0.85700464,-0.007765907,0.5030471,0.8519421,-0.0088735195,0.51406395,0.8743097,-0.030297825,0.5447508,0.9014057,-0.018954508,0.51844096,0.91360587,-0.0046519022,0.48919237,0.9082071,-0.0025833014,0.5109948,0.9416154,-0.037930254,0.52775013,0.95696026,-0.027197808,0.49858195,0.9617366,-0.012654381,0.47346696,0.95518315,-0.0055359122,thumbs_up
0.3625668,0.93115044,-4.641933e-07,0.387084,0.8265737,0.003539973,0.43289047,0.7302207,-0.0027645507,0.4654819,0.65537596,-0.010311309,0.47761473,0.59365857,-0.015104983,0.5043924,0.7375318,-0.014029102,0.56900984,0.77700484,-0.019630942,0.54122925,0.80059105,-0.022301309,0.5096428,0.79316074,-0.025047176,0.5143799,0.804426,-0.023093767,0.56357414,0.84399956,-0.015144442,0.53534967,0.8606344,-0.00828258,0.504521,0.8544571,-0.009756498,0.5148167,0.87679523,-0.030816302,0.5460434,0.9053751,-0.02003281,0.5194743,0.9167568,-0.0060559567,0.49032846,0.910301,-0.0041574202,0.5105529,0.9439007,-0.03881337,0.5283705,0.9603246,-0.028600322,0.4992819,0.96450615,-0.014260953,0.47413874,0.9568435,-0.0072747893,thumbs_up
0.36336315,0.93354976,-4.5633539e-07,0.38731658,0.8283208,0.0033840905,0.43363413,0.73141694,-0.0031978241,0.46630013,0.6558575,-0.0109198345,0.4779936,0.5937278,-0.015822714,0.5057087,0.7396666,-0.01436545,0.5695795,0.7804395,-0.019189619,0.5413748,0.80389196,-0.021243896,0.5097725,0.79687417,-0.02371479,0.51546884,0.80734044,-0.023417663,0.5651274,0.8471785,-0.01517946,0.5371581,0.8632339,-0.008140824,0.50588936,0.85729784,-0.009447417,0.51555735,0.8800127,-0.031056656,0.546796,0.90846586,-0.019762635,0.52060086,0.919356,-0.0058953203,0.49139717,0.91284853,-0.0041907085,0.51093334,0.9470939,-0.038997024,0.5286077,0.9632244,-0.028633943,0.4996092,0.96685445,-0.0145575935,0.47411934,0.95895225,-0.007868168,thumbs_up
0.36410573,0.93373066,-4.4846712e-07,0.3885995,0.8294127,0.0017641883,0.43528664,0.73203933,-0.0050341627,0.46837267,0.6562263,-0.0126565695,0.4792527,0.5942342,-0.017313913,0.5069294,0.7426486,-0.014343165,0.5712504,0.7833404,-0.020095842,0.54320997,0.8065105,-0.022680305,0.51134443,0.7989153,-0.025227921,0.51669663,0.80991215,-0.022448296,0.5679367,0.8491708,-0.015042884,0.5402221,0.86626446,-0.008286486,0.50940573,0.8605366,-0.009344597,0.51754075,0.88196987,-0.029422857,0.5515788,0.91119593,-0.01935476,0.52566415,0.92242897,-0.005721389,0.49681947,0.91607153,-0.0034992748,0.5134857,0.948697,-0.036750354,0.53343534,0.9646495,-0.026984917,0.5049659,0.96903914,-0.0127639435,0.48020503,0.96211195,-0.0056030434,thumbs_up
0.3655848,0.93470925,-4.4460324e-07,0.3912261,0.8296046,0.0024549703,0.43802962,0.7330972,-0.004740404,0.47084248,0.65795785,-0.01312434,0.48213044,0.5956085,-0.018650979,0.50982076,0.74464995,-0.014103133,0.5750456,0.7849293,-0.020772887,0.5468894,0.80731285,-0.024214402,0.51445466,0.79908985,-0.027321924,0.518819,0.81146204,-0.023228716,0.57004887,0.8515598,-0.016712826,0.54137665,0.86800987,-0.010407708,0.5099773,0.86038893,-0.0117970435,0.5188175,0.8834279,-0.031230316,0.55373347,0.91317046,-0.021590047,0.5269041,0.9241555,-0.00733315,0.4976177,0.91686654,-0.004807078,0.5138973,0.9502899,-0.0395829,0.5334387,0.96537846,-0.03015971,0.5045378,0.96928877,-0.015326135,0.47978523,0.96197206,-0.007722562,thumbs_up
0.36872363,0.9361564,-4.551964e-07,0.39413345,0.83027506,0.002074248,0.44111505,0.7335447,-0.004857505,0.47505075,0.6589931,-0.012768154,0.4870761,0.59716976,-0.017830899,0.51356226,0.7476585,-0.014104971,0.57866895,0.7890028,-0.020202558,0.5497851,0.81050164,-0.023322197,0.5172855,0.80198294,-0.026161505,0.52252215,0.81569886,-0.022496354,0.57241976,0.8549801,-0.015101366,0.54382837,0.8699977,-0.008499624,0.51280576,0.8628366,-0.009930244,0.52238876,0.8874127,-0.029781733,0.5554767,0.9154884,-0.019294828,0.5296021,0.9253616,-0.005228494,0.5006681,0.9185028,-0.0030288466,0.5175668,0.952985,-0.037424117,0.5362389,0.9653844,-0.026984418,0.50851214,0.9689869,-0.012002589,0.484178,0.9625994,-0.004486688,thumbs_up
0.3749792,0.93288904,-4.2566575e-07,0.4019855,0.8294534,0.0011320602,0.44770098,0.7348217,-0.0075607677,0.48015946,0.66067123,-0.017058197,0.49265102,0.5989102,-0.02379046,0.5182698,0.74997383,-0.018811142,0.5854026,0.79169434,-0.026399976,0.55710775,0.81201506,-0.02983385,0.5241506,0.80357325,-0.03269839,0.52592784,0.8186451,-0.027376076,0.57772326,0.85768086,-0.021429531,0.5496451,0.8714489,-0.014763992,0.5179412,0.8639254,-0.01624037,0.52521783,0.89042795,-0.034709647,0.5592688,0.91804934,-0.024955245,0.5336519,0.9272617,-0.010186804,0.5044958,0.9208234,-0.00771681,0.5201635,0.9554819,-0.042447213,0.53924483,0.9666543,-0.032721996,0.5122678,0.9704691,-0.017504739,0.48852366,0.9656861,-0.009927722,thumbs_up
0.3878327,0.9329568,-4.257295e-07,0.4144592,0.8291559,0.00055505894,0.4583587,0.7352543,-0.0095102005,0.48818648,0.6615788,-0.020476634,0.50037014,0.59980786,-0.028923308,0.52933055,0.75687695,-0.019083198,0.59282446,0.79353315,-0.026749466,0.56331193,0.8111155,-0.031068064,0.5301168,0.80351996,-0.03447328,0.5356558,0.8278527,-0.027708525,0.5861069,0.8560593,-0.022303311,0.5578646,0.8677918,-0.016610852,0.52507377,0.8628665,-0.018648403,0.5335613,0.8995421,-0.03506076,0.56983703,0.9146133,-0.025754727,0.54353523,0.92426497,-0.010315613,0.5134461,0.92143947,-0.0072744177,0.5271327,0.9636568,-0.042699333,0.55171573,0.96308404,-0.033233557,0.5250126,0.9674324,-0.016586447,0.5006113,0.96596575,-0.008027643,thumbs_up
0.3992139,0.92640823,-3.9841328e-07,0.42779,0.8285162,-0.0036342172,0.47000656,0.73687625,-0.015968885,0.49846232,0.664852,-0.028603474,0.5104578,0.6045464,-0.038274538,0.5433,0.7662747,-0.023567526,0.60270804,0.8003013,-0.03389519,0.5740126,0.8151038,-0.03962081,0.5422951,0.807154,-0.043758683,0.54781723,0.83765787,-0.03115711,0.59603393,0.86239994,-0.029282223,0.56837547,0.87123775,-0.024667319,0.53502643,0.8656571,-0.026458936,0.54327196,0.9075357,-0.037949916,0.5762345,0.92073184,-0.03192291,0.5506482,0.9286351,-0.017280804,0.52038133,0.9253338,-0.013641652,0.5336219,0.97072446,-0.04543324,0.555521,0.9719745,-0.03935909,0.52998656,0.9732575,-0.024466423,0.5055653,0.96919006,-0.016240314,thumbs_up
0.40974945,0.9294458,-3.9826207e-07,0.4382616,0.8299033,-0.0011418663,0.48248723,0.7425003,-0.0131612085,0.513444,0.671777,-0.025883647,0.52666813,0.61126125,-0.035637505,0.55834687,0.77583534,-0.020828957,0.6185324,0.80807245,-0.02878073,0.58753896,0.81953204,-0.03283235,0.55553126,0.8113546,-0.035944764,0.5621072,0.84752893,-0.029041905,0.6118102,0.8681592,-0.024354706,0.5840397,0.8730063,-0.01826257,0.5506953,0.8681663,-0.019392433,0.5558713,0.9166383,-0.036209792,0.58966535,0.92458683,-0.02730485,0.5640594,0.9298111,-0.011576111,0.5341468,0.9277069,-0.007917264,0.5447238,0.979326,-0.04390949,0.5701422,0.97729397,-0.035422366,0.5455555,0.9767347,-0.019374136,0.5216578,0.9742812,-0.010800068,thumbs_up
0.42184806,0.9371406,-3.6374294e-07,0.45104015,0.8379253,-0.0021335979,0.49696538,0.7481564,-0.013798383,0.5296835,0.6785128,-0.026229214,0.5452718,0.6198286,-0.035649367,0.57621664,0.7861716,-0.016448041,0.6361348,0.81263167,-0.026295813,0.60521924,0.82395506,-0.03342408,0.5718195,0.8175543,-0.038075086,0.5801611,0.8565124,-0.024312299,0.6360702,0.870843,-0.02175897,0.6081441,0.8781272,-0.01858166,0.57440084,0.8739792,-0.02031258,0.5746104,0.92496765,-0.03157232,0.6117907,0.93023825,-0.024028836,0.5841535,0.9362732,-0.009816461,0.5536863,0.9329988,-0.006019365,0.5630733,0.9882522,-0.039538413,0.5912797,0.9844703,-0.03130174,0.56526726,0.98451144,-0.015377045,0.54109436,0.98203516,-0.006245353,thumbs_up
0.43911532,0.9449533,-3.342622e-07,0.46421367,0.8414511,-0.00063178915,0.5119465,0.75297046,-0.009063671,0.5478681,0.68259275,-0.01830094,0.5656955,0.62296396,-0.024411367,0.594355,0.79453766,-0.005542487,0.6550461,0.81270635,-0.008631258,0.6250962,0.82088125,-0.012845963,0.5918882,0.8177876,-0.015758907,0.6002595,0.8664677,-0.010767041,0.65667456,0.87292004,-0.0018650893,0.6319708,0.8774733,0.0021978994,0.6001984,0.87677336,0.00045253997,0.5948814,0.93369675,-0.015427815,0.64306164,0.9300764,-0.0037191317,0.61889035,0.93456024,0.009734862,0.5888724,0.93474764,0.012822488,0.58494115,0.99310404,-0.020440282,0.6221958,0.98089075,-0.0086454265,0.5994655,0.98075897,0.0076307207,0.57561815,0.98345673,0.016620927,thumbs_up
0.45846674,0.94493,-3.7007547e-07,0.48392808,0.8366055,-0.00040574878,0.53075826,0.74925643,-0.007907993,0.56742066,0.6787539,-0.015864026,0.5848939,0.61852926,-0.02080066,0.61316055,0.7885205,-0.0040979492,0.66889036,0.81132513,-0.0054370835,0.63701785,0.8173178,-0.008796105,0.6038142,0.8139576,-0.011518302,0.6191056,0.86058074,-0.0078495955,0.6652024,0.8661316,0.0037146644,0.6394363,0.86861867,0.008844272,0.6084353,0.8694244,0.0068934876,0.6131807,0.9266895,-0.011054147,0.6483857,0.9183879,0.0026102401,0.6236787,0.9227914,0.015386114,0.594733,0.92489374,0.01725136,0.6040573,0.9837326,-0.01455166,0.63145065,0.9655531,-0.002057454,0.60769624,0.96664685,0.013391837,0.5854349,0.97135675,0.021445319,thumbs_up
0.4648266,0.92436874,-3.8650617e-07,0.4948444,0.8208945,0.0023322175,0.5454742,0.734087,-0.004842017,0.5826977,0.6652984,-0.012928535,0.598326,0.60513675,-0.018254396,0.6251968,0.7689518,-0.008094936,0.67733866,0.8011186,-0.010481475,0.64969367,0.81381136,-0.013549163,0.62078786,0.8081961,-0.016734032,0.62972766,0.8355203,-0.014591556,0.6695754,0.86181617,-0.0018731877,0.64412683,0.8693933,0.005543911,0.61587167,0.86486846,0.00389116,0.6232294,0.90199894,-0.020226376,0.6490336,0.91426075,-0.004744111,0.6248981,0.91942704,0.009387856,0.59678376,0.9142852,0.010690813,0.6128119,0.9622027,-0.026458718,0.6292714,0.96303535,-0.0128437355,0.6053423,0.96363056,0.002072751,0.58323914,0.959485,0.0090442225,thumbs_up
0.47436148,0.908244,-3.3818742e-07,0.50410634,0.80718106,-0.00056616863,0.5561791,0.7183046,-0.008078544,0.5946633,0.6511216,-0.016675286,0.6121374,0.5916505,-0.02220191,0.6338601,0.7432607,-0.007818259,0.6883301,0.78486377,-0.015765274,0.663679,0.80177546,-0.0228121,0.63519865,0.79353625,-0.028128343,0.63831615,0.8054068,-0.015161081,0.67909557,0.8442969,-0.009034797,0.6545824,0.855996,-0.0050410787,0.6274662,0.84914875,-0.007658483,0.63332254,0.87085044,-0.022653155,0.66119456,0.8973226,-0.014469855,0.63818187,0.90461195,-0.0025633548,0.610771,0.89737254,-0.0006214598,0.62382984,0.93244123,-0.031090135,0.6399501,0.94566756,-0.02322163,0.6163756,0.9489661,-0.010224288,0.59364486,0.9434349,-0.0030412637,thumbs_up
0.4852644,0.8895081,-3.757474e-07,0.5161148,0.7860613,0.004490271,0.56888944,0.6980007,0.0009300056,0.6069131,0.632819,-0.004489412,0.62378377,0.57697296,-0.0070840735,0.6453368,0.72644883,-0.002099175,0.7001909,0.76849574,-0.00620038,0.6752662,0.78343517,-0.010746885,0.6464366,0.7743497,-0.0145311225,0.6486836,0.7882212,-0.010106272,0.6896605,0.8265276,0.00015650937,0.66606164,0.8356377,0.005810951,0.63886917,0.8287827,0.003796996,0.64231104,0.8530773,-0.017659953,0.66989386,0.8775308,-0.0053016343,0.64916617,0.88384104,0.006745221,0.6224036,0.87722546,0.008126948,0.631986,0.9132543,-0.025720196,0.6490091,0.9243085,-0.014134326,0.6280501,0.926538,-0.0005505894,0.6064364,0.9210791,0.0065171476,thumbs_up
0.49601108,0.87386155,-4.1356816e-07,0.5249389,0.7683559,0.0073414813,0.57805854,0.68289405,0.0055171284,0.6190264,0.619208,0.0013135552,0.6375629,0.56440777,-0.0001118483,0.6564006,0.7100624,0.0032755325,0.7108965,0.7571179,0.0025980868,0.68384814,0.771945,-6.867361e-05,0.65479904,0.7628016,-0.0028159977,0.66132885,0.7720135,-0.0052154614,0.7002702,0.8161017,0.00910494,0.67553407,0.82428664,0.01610391,0.6482811,0.81669796,0.014400586,0.65534395,0.8368008,-0.013040876,0.6794521,0.864555,0.0029756236,0.6571559,0.86982554,0.015327278,0.6307456,0.86237216,0.016021011,0.6456487,0.89674836,-0.02129165,0.6591255,0.9093111,-0.006590753,0.63565886,0.90968823,0.0075132702,0.6132931,0.9022854,0.014255718,thumbs_up
0.5071837,0.8587281,-4.442314e-07,0.5363584,0.75330186,0.0080577405,0.58949554,0.67021,0.007503397,0.63187015,0.6074626,0.0046808147,0.65162873,0.5543891,0.004558634,0.6690711,0.70200574,0.005712732,0.72156376,0.7482104,0.0087492475,0.69376785,0.7637205,0.008536259,0.66492337,0.75562865,0.0072152824,0.67380023,0.76415825,-0.0014420219,0.7082421,0.8091103,0.016940583,0.6831265,0.81707275,0.024781417,0.65660274,0.80932647,0.022885462,0.66711706,0.8283602,-0.0076034158,0.6883485,0.85617834,0.011438593,0.6663985,0.86136055,0.023059461,0.64027464,0.85347813,0.022607736,0.65727973,0.8871226,-0.013996613,0.67080086,0.9005687,0.0024908276,0.6475511,0.9004627,0.016390111,0.6246764,0.8921839,0.022709738,thumbs_up
0.51581854,0.84254205,-4.3759132e-07,0.5478539,0.7411489,0.0033949048,0.60138774,0.6602207,-0.00075677707,0.6429872,0.5992185,-0.0060929875,0.66261023,0.54605234,-0.008501523,0.6796563,0.6960922,-0.006876714,0.72938657,0.7483048,-0.0060273963,0.701423,0.7634701,-0.0052434513,0.6732037,0.753735,-0.006086877,0.68178135,0.7613444,-0.0135022085,0.7142107,0.8102094,0.0012513464,0.68799245,0.8179303,0.009172025,0.6617738,0.80861354,0.0074405586,0.6728794,0.8274014,-0.018861068,0.69210607,0.85984844,-0.0033629746,0.6698546,0.863835,0.0083512,0.6442259,0.8533627,0.00822319,0.6601352,0.887422,-0.024635613,0.67197126,0.9061067,-0.012002017,0.64945704,0.9040284,0.0006385266,0.6273614,0.8919089,0.0063493475,thumbs_up
0.5218551,0.8292223,-4.2489845e-07,0.55463034,0.7296944,0.003200146,0.60987705,0.65283996,-0.0011492177,0.65304816,0.59553176,-0.0064949743,0.67214763,0.54222643,-0.008974574,0.6865859,0.6889994,-0.008422333,0.7338911,0.7468336,-0.007795893,0.7052313,0.7610747,-0.0064940276,0.67721593,0.74961805,-0.0069697634,0.68790513,0.75357646,-0.015336293,0.71833795,0.8055841,-0.0020739778,0.6920166,0.8127982,0.0055911453,0.66602385,0.80228823,0.0042561865,0.67826825,0.81884056,-0.02088194,0.6939223,0.85290253,-0.006812396,0.6703329,0.85648584,0.004823397,0.645017,0.8453013,0.0051159174,0.6648826,0.87804174,-0.02685743,0.6724786,0.8976495,-0.015762644,0.6482501,0.89520746,-0.0038038585,0.62635756,0.8825843,0.0017325439,thumbs_up
0.5272126,0.81665367,-4.2943228e-07,0.5586216,0.7225193,0.0041719824,0.6135261,0.6474542,-0.00017653209,0.6566677,0.5906383,-0.0055956994,0.6751628,0.53784674,-0.008255055,0.6893178,0.68297535,-0.0100063775,0.7360389,0.7435978,-0.009054725,0.70673347,0.7585447,-0.006369174,0.6789499,0.7476529,-0.0059479102,0.69065654,0.7444093,-0.017402506,0.71999174,0.8008402,-0.0043944223,0.6921605,0.8083233,0.004532777,0.6660812,0.7980061,0.0042557293,0.6810143,0.8077853,-0.023279702,0.69545496,0.8469783,-0.009251198,0.66989845,0.84947723,0.0028359373,0.64433986,0.83744085,0.0033128904,0.66785324,0.8666306,-0.029534472,0.67186064,0.89154816,-0.01899703,0.6457294,0.8886633,-0.007977615,0.62431884,0.87548727,-0.0032479109,thumbs_up
0.5269626,0.8104497,-4.429658e-07,0.55867076,0.71799654,0.002281494,0.61450654,0.6441308,-0.0034434593,0.65690714,0.5876806,-0.009780424,0.6765321,0.5351425,-0.01334417,0.69018894,0.68077415,-0.012607513,0.7338095,0.7441782,-0.012354538,0.7033766,0.7555832,-0.0101123685,0.6757145,0.7420101,-0.010066051,0.6897657,0.74369085,-0.019935999,0.719304,0.79801,-0.007831457,0.6906947,0.80333805,0.0007817136,0.66441554,0.7921794,0.00021785423,0.6787259,0.80787337,-0.025805019,0.6960052,0.84545064,-0.013146481,0.66933304,0.8461146,-0.0004143206,0.64313966,0.83303994,0.0005948166,0.6641813,0.8663231,-0.03207776,0.672309,0.88911253,-0.022404041,0.6448319,0.8851469,-0.010389644,0.622291,0.8718012,-0.0050365236,thumbs_up
